Fixture ID,Team ID,Result Indicator,Shots on Goal Mean,Shots on Goal Diff,Total Shots Mean,Total Shots Diff,Shots insidebox Mean,Shots insidebox Diff,Shots outsidebox Mean,Shots outsidebox Diff,Fouls Mean,Fouls Diff,Corner Kicks Mean,Corner Kicks Diff,Offsides Mean,Offsides Diff,Ball Possession Mean,Ball Possession Diff,Yellow Cards Mean,Yellow Cards Diff,Red Cards Mean,Red Cards Diff,Goalkeeper Saves Mean,Goalkeeper Saves Diff,Total passes Mean,Total passes Diff,Passes accurate Mean,Passes accurate Diff,Passes % Mean,Passes % Diff,Goals Mean,Goals Diff,Points Mean,Points Diff,Game Date
1035469,42,1,6.7,-6.2,19.3,-7.300000000000001,13.8,-4.800000000000001,5.5,-2.5,9.5,-0.5,6.4,0.5999999999999996,2.6,-0.6000000000000001,62.4,10.600000000000001,1.4,-1.4,0.0,0.0,1.6,0.3999999999999999,615.5,84.5,540.0,78.0,86.9,1.0999999999999943,3.2,-3.9,1.8,-0.8,2024-03-31 15:30:00+00:00
1035475,42,2,6.88,-6.1,18.6,-13.600000000000001,13.3,-10.3,5.3,-3.3,10.5,-2.5,6.4,-5.4,2.7,-1.7000000000000002,59.1,-17.1,1.5,-0.5,0.0,0.0,1.5,2.5,578.7,-148.70000000000005,502.9,-149.89999999999998,85.2,-3.200000000000003,3.46,-3.8,1.9,-1.9,2024-04-03 18:30:00+00:00
1035485,42,2,6.959999999999999,-4.9,17.8,-7.800000000000001,12.9,-5.9,4.9,-1.9000000000000004,10.9,3.0999999999999996,6.1,1.9000000000000004,2.3,-0.2999999999999998,58.8,-3.799999999999997,1.6,-0.6000000000000001,0.0,0.0,1.1,2.9,584.0,-55.0,508.5,-44.5,85.3,2.700000000000003,3.5799999999999996,-3.5,1.9,-1.9,2024-04-06 16:30:00+00:00
1035495,42,0,7.1,-5.3,17.9,-6.899999999999999,13.3,-7.300000000000001,4.6,0.40000000000000036,11.5,-4.5,5.8,0.20000000000000018,2.2,-1.2000000000000002,56.0,-8.0,1.7,-0.7,0.0,0.0,1.1,2.9,552.0,-127.0,477.2,-126.19999999999999,84.7,-1.7000000000000028,3.6400000000000006,-1.6,1.9,0.10000000000000009,2024-04-14 15:30:00+00:00
1035513,42,2,7.1,-4.0,18.2,-13.2,13.2,-11.2,5.0,-2.0,11.6,2.4000000000000004,6.0,-5.0,2.4,-1.4,56.9,-10.899999999999999,1.4,1.6,0.0,0.0,1.0,6.0,558.0,-93.0,485.8,-104.80000000000001,85.6,-3.5999999999999943,3.62,-3.3,1.7,-1.7,2024-04-20 18:30:00+00:00
1035454,42,2,6.540000000000001,3.0,19.6,7.399999999999999,13.7,5.300000000000001,5.9,2.0999999999999996,9.1,2.9000000000000004,7.0,-3.0,2.3,0.7000000000000002,65.4,-21.400000000000006,1.4,0.6000000000000001,0.0,0.0,1.6,-0.6000000000000001,640.7,-143.70000000000005,564.0,-125.0,87.2,0.7999999999999972,2.9,1.6,1.6,0.3999999999999999,2024-04-23 19:00:00+00:00
1035521,42,2,7.0,-3.7,18.1,-9.100000000000001,12.8,-4.800000000000001,5.3,-4.3,11.4,4.6,5.6,0.40000000000000036,2.4,1.6,55.3,-17.299999999999997,1.6,-0.6000000000000001,0.0,0.0,1.2,-1.2,542.5,-198.5,468.1,-188.10000000000002,85.0,-4.0,3.4200000000000004,0.10000000000000009,1.7,0.30000000000000004,2024-04-28 13:00:00+00:00
1035524,42,2,6.840000000000001,-4.3,17.4,-10.399999999999999,12.5,-10.5,4.9,0.09999999999999964,12.2,-0.1999999999999993,5.6,-4.6,2.7,-2.7,52.6,-7.600000000000001,1.6,1.4,0.0,0.0,1.2,4.8,516.6,-148.60000000000002,443.9,-142.89999999999998,84.4,-2.4000000000000057,3.2,-2.7,1.7,-1.7,2024-05-04 11:30:00+00:00
1035538,42,2,6.74,-4.4,18.1,-4.100000000000001,13.1,-9.1,5.0,5.0,12.3,-7.300000000000001,5.3,-1.2999999999999998,2.9,-0.8999999999999999,52.6,1.3999999999999986,1.7,-1.7,0.0,0.0,1.3,3.7,506.8,8.199999999999989,435.1,6.899999999999977,84.3,1.7000000000000028,3.0200000000000005,-2.6,1.7,-1.7,2024-05-12 15:30:00+00:00
1035544,42,2,6.460000000000001,-3.9000000000000004,17.0,-12.0,12.1,-9.1,4.9,-2.9000000000000004,12.5,-1.5,5.3,-4.3,2.4,1.6,49.1,-18.1,1.9,1.1,0.0,0.0,1.5,2.5,460.7,-160.7,388.3,-173.3,83.4,-11.400000000000006,2.7199999999999998,-1.1,1.7,-1.7,2024-05-19 15:00:00+00:00
1208023,42,2,6.220000000000001,0.20000000000000018,17.9,0.10000000000000142,13.1,-1.0999999999999996,4.8,1.2000000000000002,12.4,4.6,5.1,2.9000000000000004,2.4,-2.4,48.8,4.200000000000003,2.1,-0.10000000000000009,0.0,0.0,1.3,1.7,469.6,-49.60000000000002,400.1,-43.10000000000002,84.1,0.9000000000000057,2.4800000000000004,-0.10000000000000009,1.7,0.30000000000000004,2024-08-17 14:00:00+00:00
1208032,42,2,5.959999999999999,-2.4000000000000004,17.0,-6.0,12.4,-5.4,4.6,-0.5999999999999996,12.9,-4.9,5.5,-1.5,2.1,0.8999999999999999,49.7,-10.700000000000003,2.1,-1.1,0.0,0.0,1.5,0.5,461.9,-132.89999999999998,391.9,-120.89999999999998,83.8,-1.7999999999999972,2.2600000000000002,-1.8,1.7,-1.7,2024-08-24 16:30:00+00:00
1208041,42,1,5.82,-1.5999999999999996,17.3,4.699999999999999,12.4,2.5999999999999996,4.9,2.0999999999999996,12.5,-5.5,5.2,1.7999999999999998,2.1,-1.1,53.1,10.899999999999999,2.2,-0.20000000000000018,0.0,0.0,1.7,4.3,486.4,-15.399999999999977,419.7,-15.699999999999989,85.8,0.20000000000000284,2.12,-1.0,1.8,-0.8,2024-08-31 11:30:00+00:00
1208059,42,2,5.720000000000001,-0.9000000000000004,17.1,-2.1000000000000014,12.5,-2.5,4.6,0.40000000000000036,12.5,0.5,5.2,1.7999999999999998,2.3,-0.2999999999999998,50.9,13.100000000000001,2.6,2.4,0.1,-0.1,1.9,1.1,452.0,42.0,385.4,51.60000000000002,84.4,3.5999999999999943,1.98,-1.9,1.7,-1.7,2024-09-15 13:00:00+00:00
1208067,42,1,5.66,-2.5999999999999996,15.8,-10.8,11.6,-7.6,4.2,-3.2,12.2,-2.1999999999999993,5.1,-3.0999999999999996,2.4,-1.4,50.0,-27.0,2.7,3.3,0.1,0.9,2.2,6.8,436.3,-228.3,370.4,-222.39999999999998,83.7,-12.700000000000003,1.9,0.30000000000000004,1.7,-0.7,2024-09-22 15:30:00+00:00
1208072,42,2,5.6,-2.5,14.5,-9.5,10.9,-5.9,3.6,-3.6,12.0,-6.0,4.9,-4.9,2.0,-1.0,47.1,-22.1,3.0,1.0,0.2,-0.2,3.1,9.9,412.1,-180.10000000000002,346.2,-175.2,82.1,-8.099999999999994,1.86,0.10000000000000009,1.8,-1.8,2024-09-28 14:00:00+00:00
1208081,42,2,5.76,-0.20000000000000018,15.7,13.3,12.3,7.699999999999999,3.4,5.6,12.2,-2.1999999999999993,6.4,6.6,1.8,-0.8,49.2,9.799999999999997,3.0,-3.0,0.2,-0.2,2.9,-1.9,424.7,111.30000000000001,358.5,124.5,82.3,7.700000000000003,1.9200000000000004,0.8999999999999999,1.8,0.19999999999999996,2024-10-05 14:00:00+00:00
1208091,42,0,5.9399999999999995,-2.5,17.7,-4.699999999999999,13.5,-4.5,4.2,-0.20000000000000018,11.6,0.40000000000000036,7.1,-0.09999999999999964,1.5,-0.5,51.3,-2.299999999999997,2.9,-1.9,0.2,-0.2,3.0,-2.0,443.9,-38.89999999999998,378.8,-55.80000000000001,83.2,-3.200000000000003,1.9400000000000002,-0.10000000000000009,1.8,0.19999999999999996,2024-10-19 16:30:00+00:00
1208103,42,1,5.9,-1.7000000000000002,15.8,-6.800000000000001,11.9,-6.9,3.9,0.10000000000000009,11.1,2.9000000000000004,6.9,-3.9000000000000004,1.1,-0.10000000000000009,50.9,4.100000000000001,2.8,-0.7999999999999998,0.3,-0.3,3.0,-2.0,441.9,24.100000000000023,375.2,11.800000000000011,82.7,0.29999999999999716,1.92,0.19999999999999996,1.6,-0.6000000000000001,2024-10-27 15:30:00+00:00
1208118,42,0,5.88,-1.5,15.6,-6.6,11.7,-4.699999999999999,3.9,-1.9,11.9,4.1,6.3,-2.3,1.3,-1.3,50.8,-14.799999999999997,2.8,1.2000000000000002,0.3,-0.3,3.0,-3.0,436.8,-147.8,369.9,-169.89999999999998,82.4,-13.400000000000006,1.9600000000000002,-0.8999999999999999,1.5,0.5,2024-11-02 12:30:00+00:00
1208125,42,1,5.8,-2.0999999999999996,14.0,-1.0,10.3,-2.3000000000000007,3.7,1.2999999999999998,12.9,-0.9000000000000004,6.1,-3.0999999999999996,1.2,5.8,50.3,0.7000000000000028,2.8,-0.7999999999999998,0.3,-0.3,3.2,-1.2000000000000002,421.7,4.300000000000011,354.9,20.100000000000023,82.1,5.900000000000006,1.9200000000000004,-0.7,1.3,-0.30000000000000004,2024-11-10 16:30:00+00:00
1208134,42,2,5.5200000000000005,-4.8,13.5,-6.5,9.9,-4.9,3.6,-1.6,12.4,-1.4000000000000004,5.6,-4.6,1.9,0.10000000000000009,50.1,-16.1,2.8,-0.7999999999999998,0.3,-0.3,3.1,-0.10000000000000009,422.3,-127.30000000000001,356.7,-116.69999999999999,82.4,-1.4000000000000057,1.8200000000000003,-1.6,1.2,-1.2,2024-11-23 15:00:00+00:00
1208151,42,2,5.24,-0.09999999999999964,14.5,-2.5,10.8,-2.8000000000000007,3.7,0.2999999999999998,11.8,-1.8000000000000007,6.3,-4.3,2.2,-1.2000000000000002,50.6,-10.600000000000001,2.8,1.2000000000000002,0.3,-0.3,2.8,-0.7999999999999998,429.6,-106.60000000000002,363.4,-111.39999999999998,82.4,-4.400000000000006,1.7400000000000002,0.30000000000000004,1.2,-1.2,2024-11-30 17:30:00+00:00
1208154,42,2,5.12,-3.0999999999999996,15.0,-10.0,11.1,-8.1,3.9,-1.9,11.9,-3.9000000000000004,7.0,-7.0,2.0,0.0,53.0,-3.0,2.4,0.6000000000000001,0.2,-0.2,2.8,1.2000000000000002,450.5,25.5,383.4,28.600000000000023,83.4,3.5999999999999943,1.8,-2.1,1.3,-1.3,2024-12-04 20:15:00+00:00
1208167,42,1,5.08,-3.3,15.7,-13.7,11.7,-9.7,4.0,-4.0,12.1,-2.0999999999999996,7.7,-7.7,1.9,-1.9,54.4,-20.4,2.2,1.7999999999999998,0.2,-0.2,2.5,0.5,468.6,-166.60000000000002,402.4,-184.39999999999998,84.5,-12.5,1.86,-1.2000000000000002,1.3,-0.30000000000000004,2024-12-08 14:00:00+00:00
1208174,42,1,5.14,-5.4,16.4,-14.399999999999999,12.3,-11.3,4.1,-3.0999999999999996,12.0,-3.0,8.1,-6.1,2.1,0.8999999999999999,58.7,-35.7,1.8,1.2,0.1,-0.1,1.7,3.3,506.5,-297.5,439.8,-290.8,86.3,-15.299999999999997,1.9400000000000002,-2.1,1.3,-0.30000000000000004,2024-12-14 15:00:00+00:00
1208185,42,2,5.04,1.7000000000000002,14.1,0.9000000000000004,10.6,-0.5999999999999996,3.5,1.5,11.5,-2.5,7.2,-4.2,2.6,-1.6,58.9,-16.9,1.6,0.3999999999999999,0.1,-0.1,1.6,-0.6000000000000001,508.6,-116.60000000000002,443.7,-125.69999999999999,86.6,-5.599999999999994,1.9600000000000004,-0.7,1.2,-1.2,2024-12-21 17:30:00+00:00
1208194,42,2,4.88,-4.3,12.6,-9.6,9.9,-9.9,2.7,0.2999999999999998,11.3,0.6999999999999993,6.2,-5.2,2.5,-0.5,58.8,-26.799999999999997,1.8,-0.8,0.1,-0.1,2.0,2.0,510.2,-192.2,443.3,-187.3,86.3,-5.299999999999997,2.0,-1.9,1.2,-1.2,2024-12-27 20:15:00+00:00
1208204,42,2,4.8,-2.7,13.3,-8.3,10.3,-6.300000000000001,3.0,-2.0,10.9,-4.9,6.3,-2.3,2.5,-2.5,60.5,-9.5,1.8,-0.8,0.0,0.0,1.8,-0.8,533.3,-48.299999999999955,468.9,-69.89999999999998,87.4,-5.400000000000006,1.9800000000000004,-1.0,1.4,-1.4,2025-01-01 17:30:00+00:00
1208215,42,1,4.720000000000001,-1.9000000000000004,13.8,-4.800000000000001,10.9,-4.9,2.9,0.10000000000000009,10.3,3.6999999999999993,6.5,-1.5,2.9,0.10000000000000009,60.9,-5.899999999999999,1.8,1.2,0.0,0.0,1.7,1.3,541.5,-22.5,477.1,-21.100000000000023,87.7,0.29999999999999716,1.9600000000000002,-1.1,1.5,-0.5,2025-01-04 17:30:00+00:00
1208223,42,2,4.66,-3.0999999999999996,13.7,-3.6999999999999993,10.8,-2.8000000000000007,2.9,-0.8999999999999999,9.9,-0.9000000000000004,6.4,-2.4000000000000004,3.2,-2.2,60.0,-13.0,1.7,-0.7,0.0,0.0,1.7,1.3,543.2,-168.20000000000005,479.4,-165.39999999999998,87.9,-3.9000000000000057,1.9800000000000004,-1.2000000000000002,1.6,-1.6,2025-01-15 20:00:00+00:00
1208233,42,1,4.84,0.7999999999999998,13.8,4.199999999999999,11.1,-0.09999999999999964,2.7,4.3,10.3,-0.3000000000000007,7.1,2.9000000000000004,2.8,0.20000000000000018,60.2,5.799999999999997,1.8,0.19999999999999996,0.0,0.0,1.6,0.3999999999999999,543.4,-60.39999999999998,477.6,-48.60000000000002,87.4,1.5999999999999943,2.1,-0.2999999999999998,1.7,-0.7,2025-01-18 17:30:00+00:00
1208252,42,2,5.0,-1.0999999999999996,13.7,-4.699999999999999,10.8,-6.800000000000001,2.9,2.1,10.3,9.7,7.3,-6.3,2.7,-2.7,60.2,-8.200000000000003,1.7,0.30000000000000004,0.0,1.0,1.8,0.19999999999999996,533.0,-100.0,466.9,-102.89999999999998,87.2,-3.200000000000003,2.1600000000000006,-2.2,1.6,-1.6,2025-01-25 15:00:00+00:00
1208254,42,2,5.0,-0.7000000000000002,13.0,-6.0,10.1,-5.1,2.9,-0.8999999999999999,10.0,-3.0,6.8,-4.8,2.6,-1.6,59.0,-5.0,1.7,-1.7,0.1,-0.1,1.9,0.10000000000000009,524.8,-50.799999999999955,459.8,-33.80000000000001,87.1,2.9000000000000057,2.12,-0.8,1.6,-1.6,2025-02-02 16:30:00+00:00
193062,43,0,3.62,-4.2,11.5,-11.5,6.7,-6.7,4.8,-4.8,8.5,-8.5,4.9,-4.9,1.3,-1.3,,,1.8,-1.8,0.0,0.0,4.3,-4.3,256.7,-256.7,161.1,-161.1,,,0.8,-0.9,0.6,-0.6,2013-08-17 14:00:00+00:00
193074,43,2,3.7,-3.8,10.3,-10.3,6.1,-6.1,4.2,-4.2,7.9,-7.9,4.1,-4.1,1.3,-1.3,,,1.6,-1.6,0.0,0.0,3.9,-3.9,221.3,-221.3,136.9,-136.9,,,0.78,1.1,0.6,-0.6,2013-08-25 15:00:00+00:00
193079,43,1,3.7,-3.1,8.7,-8.7,5.0,-5.0,3.7,-3.7,7.2,-7.2,3.4,-3.4,1.1,-1.1,,,1.4,-1.4,0.0,0.0,3.7,-3.7,198.7,-198.7,122.3,-122.3,,,0.82,-1.0,0.6,0.4,2013-08-31 14:00:00+00:00
193090,43,1,3.54,-2.8,7.7,-7.7,4.4,-4.4,3.3,-3.3,5.9,-5.9,3.0,-3.0,1.1,-1.1,,,1.3,-1.3,0.0,0.0,3.5,-3.5,168.5,-168.5,103.8,-103.8,,,0.86,0.19999999999999996,0.5,0.5,2013-09-14 14:00:00+00:00
193105,43,0,3.28,-2.5,6.9,-6.9,4.0,-4.0,2.9,-2.9,5.1,-5.1,2.8,-2.8,0.9,-0.9,,,1.1,-1.1,0.0,0.0,3.4,-3.4,144.6,-144.6,90.6,-90.6,,,0.8800000000000001,0.19999999999999996,0.6,1.4,2013-09-22 15:00:00+00:00
193109,43,2,2.92,-2.4,6.5,-6.5,3.8,-3.8,2.7,-2.7,4.4,-4.4,2.4,-2.4,0.8,-0.8,,,0.8,-0.8,0.0,0.0,2.5,-2.5,126.1,-126.1,78.3,-78.3,,,0.86,0.19999999999999996,0.6,-0.6,2013-09-28 14:00:00+00:00
193118,43,0,2.6,-2.2,5.1,-5.1,3.5,-3.5,1.6,-1.6,3.4,-3.4,2.0,-2.0,0.8,-0.8,,,0.4,-0.4,0.0,0.0,1.9,-1.9,91.2,-91.2,55.1,-55.1,,,0.8800000000000001,1.0,0.8,1.2,2013-10-05 14:00:00+00:00
193129,43,0,2.38,-2.0,4.4,-4.4,3.0,-3.0,1.4,-1.4,2.8,-2.8,1.5,-1.5,0.4,-0.4,,,0.3,-0.3,0.0,0.0,1.5,-1.5,71.9,-71.9,44.5,-44.5,,,0.9,2.9,0.8,1.2,2013-10-19 14:00:00+00:00
193141,43,1,2.06,-1.2,3.1,-3.1,2.0,-2.0,1.1,-1.1,2.0,-2.0,1.2,-1.2,0.1,-0.1,,,0.3,-0.3,0.0,0.0,1.4,-1.4,49.9,-49.9,30.1,-30.1,,,0.9800000000000001,-1.2,0.8,0.19999999999999996,2013-10-26 14:00:00+00:00
193156,43,2,1.6400000000000001,-0.4,1.3,-1.3,0.6,-0.6,0.7,-0.7,0.6,-0.6,0.2,-0.2,0.0,0.0,,,0.3,-0.3,0.0,0.0,1.0,-1.0,22.3,-22.3,12.8,-12.8,,,1.02,-1.0,0.9,-0.9,2013-11-03 16:00:00+00:00
193157,43,0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.04,1.1,0.9,1.1,2013-11-09 15:00:00+00:00
193175,43,1,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.02,1.1,0.9,0.09999999999999998,2013-11-24 16:00:00+00:00
193178,43,0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.9600000000000002,-0.8,0.8,-0.8,2013-11-30 15:00:00+00:00
193192,43,1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.8800000000000001,-0.8,0.7,0.30000000000000004,2013-12-04 19:45:00+00:00
193198,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.82,-0.7,0.7,-0.7,2013-12-07 15:00:00+00:00
193208,43,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.78,-0.7,0.7,-0.7,2013-12-14 15:00:00+00:00
193217,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.72,2.4,0.7,1.3,2013-12-21 12:45:00+00:00
193229,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.6799999999999999,2.4,0.7,1.3,2013-12-26 15:00:00+00:00
193242,43,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.6199999999999999,1.5,0.7,0.30000000000000004,2013-12-28 17:30:00+00:00
193248,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.6199999999999999,1.3,0.7,1.3,2014-01-01 15:00:00+00:00
193258,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.5999999999999999,1.4,0.5,1.5,2014-01-11 15:00:00+00:00
193270,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.6,3.4,0.5,1.5,2014-01-18 15:00:00+00:00
193277,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.6,-0.6,0.4,-0.4,2014-01-28 19:45:00+00:00
193289,43,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.6199999999999999,0.4,0.4,-0.4,2014-02-01 15:00:00+00:00
193304,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.6399999999999999,2.2,0.5,1.5,2014-02-08 17:30:00+00:00
193307,43,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.68,-0.8,0.5,0.5,2014-02-11 19:45:00+00:00
193319,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.7,-0.7,0.4,-0.4,2014-02-22 15:00:00+00:00
193334,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.7,0.4,0.4,1.6,2014-03-02 16:30:00+00:00
193338,43,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.7,0.4,0.4,-0.4,2014-03-08 15:00:00+00:00
193348,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.6799999999999999,1.3,0.5,1.5,2014-03-15 15:00:00+00:00
193358,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.6799999999999999,5.2,0.5,1.5,2014-03-22 15:00:00+00:00
193372,43,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.76,1.9,0.5,0.5,2014-03-29 15:00:00+00:00
193379,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.8800000000000001,1.8,0.6,1.4,2014-04-05 14:00:00+00:00
193389,43,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,-1.2,0.6,-0.6,2014-04-12 14:07:00+00:00
193399,43,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.08,-0.10000000000000009,0.6,0.4,2014-04-19 14:00:00+00:00
193413,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.1600000000000001,2.8,0.7,1.3,2014-04-27 11:00:00+00:00
193420,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.18,-1.2,0.6,-0.6,2014-05-03 14:00:00+00:00
193427,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.18,0.8,0.6,1.4,2014-05-11 14:00:00+00:00
67,43,0,1.0,0.0,10.0,0.0,8.0,0.0,2.0,0.0,9.0,0.0,4.0,0.0,2.0,0.0,38.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,287.0,0.0,175.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,2018-08-11 14:00:00+00:00
75,43,1,1.0,5.0,10.0,2.0,8.0,2.0,2.0,0.0,9.0,7.0,4.0,1.0,2.0,-2.0,38.0,11.0,1.0,1.0,0.0,1.0,2.0,-2.0,287.0,18.0,175.0,7.0,61.0,-1.0,0.0,0.0,0.0,1.0,2018-08-18 11:30:00+00:00
89,43,1,1.0,0.0,11.0,-6.0,7.5,-4.5,3.5,-1.5,11.5,-3.5,4.5,2.5,2.0,-1.0,44.5,13.5,1.5,-1.5,0.0,1.0,4.0,0.0,300.5,95.5,188.5,112.5,62.5,13.5,0.0,0.0,0.5,0.5,2018-08-25 14:00:00+00:00
103,43,0,1.25,9.0,12.0,5.0,7.666666666666667,3.333333333333333,4.333333333333333,1.666666666666667,11.0,3.0,5.333333333333333,3.666666666666667,1.6666666666666667,-0.6666666666666667,43.666666666666664,29.333333333333336,1.3333333333333333,2.666666666666667,0.0,0.0,3.0,-2.0,296.6666666666667,338.3333333333333,190.33333333333334,344.66666666666663,64.0,20.0,0.0,3.0,0.6666666666666666,1.3333333333333335,2018-09-02 12:30:00+00:00
107,43,0,1.45,4.75,12.5,5.5,8.25,6.75,4.25,-1.25,11.25,-3.25,4.75,0.25,2.0,-2.0,39.5,36.5,1.75,-1.75,0.0,0.0,4.25,-3.25,281.0,485.0,181.5,487.5,64.5,22.5,0.1,3.5,0.5,1.5,2018-09-15 14:00:00+00:00
117,43,0,1.69,7.8,11.2,9.8,7.6,10.4,3.6,-0.6000000000000001,11.0,-7.0,4.6,4.4,1.6,-0.6000000000000001,36.4,42.6,1.4,-0.3999999999999999,0.0,0.0,4.0,-2.0,270.2,528.8,171.8,553.2,63.4,27.6,0.22000000000000003,4.4,0.4,1.6,2018-09-22 14:00:00+00:00
